TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2016-02-19,USD,PUT,FB,104.57,510,103,2017-02-13
2016-02-19,USD,CALL,AAPL,96.040001,490,96,2016-05-19
2016-02-19,USD,CALL,MSFT,51.82,60,51,2017-02-13
2016-02-19,USD,CALL,CHK,2.0,390,1,2016-05-19
2016-02-19,USD,PUT,XRX,24.664032000000002,740,25,2016-08-17
2016-02-19,USD,PUT,AAPL,96.040001,860,91,2016-05-19
2016-02-22,USD,PUT,AMZN,559.5,970,550,2016-08-20
2016-02-22,USD,CALL,FB,107.160004,290,111,2016-08-20
2016-02-22,USD,PUT,BA,117.389999,840,121,2017-02-16
2016-02-22,USD,PUT,BLCM,10.62,480,10,2017-02-16
2016-02-22,USD,CALL,AAPL,96.879997,120,100,2016-05-22
2016-02-22,USD,CALL,AMZN,559.5,120,576,2016-05-22
2016-02-22,USD,PUT,XRX,25.270092,110,24,2017-02-16
2016-02-23,USD,PUT,FB,105.459999,190,105,2017-02-17
2016-02-23,USD,PUT,BLCM,9.61,280,9,2017-02-17
2016-02-23,USD,PUT,BLCM,9.61,770,9,2016-05-23
2016-02-23,USD,PUT,MSFT,51.18,530,53,2017-02-17
2016-02-23,USD,CALL,BLCM,9.61,60,9,2017-02-17
2016-02-23,USD,PUT,BLCM,9.61,960,9,2016-08-21
2016-02-23,USD,CALL,AMZN,552.9400019999999,380,534,2016-05-23
2016-02-23,USD,PUT,BLCM,9.61,330,9,2017-02-17
2016-02-23,USD,PUT,AAPL,94.690002,340,92,2016-08-21
2016-02-24,USD,PUT,FB,106.879997,420,104,2016-05-24
2016-02-24,USD,CALL,MSFT,51.360001000000004,340,51,2017-02-18
2016-02-24,USD,CALL,AMZN,554.039978,360,540,2016-08-22
2016-02-24,USD,CALL,CHK,2.69,700,2,2016-08-22
2016-02-24,USD,CALL,CHK,2.69,50,2,2016-05-24
2016-02-24,USD,CALL,BA,115.589996,230,116,2016-08-22
2016-02-24,USD,CALL,FB,106.879997,420,107,2016-05-24
2016-02-24,USD,CALL,XRX,25.217392,880,25,2017-02-18
2016-02-25,USD,CALL,BLCM,9.18,720,9,2016-08-23
2016-02-29,USD,CALL,AMZN,552.52002,750,554,2017-02-23
2016-02-29,USD,CALL,AMZN,552.52002,220,529,2016-08-27
2016-02-29,USD,PUT,CHK,2.61,250,2,2017-02-23
2016-02-29,USD,PUT,BLCM,9.02,60,8,2016-05-29
2016-02-29,USD,PUT,CHK,2.61,890,2,2016-05-29
2016-02-29,USD,PUT,BLCM,9.02,480,9,2016-08-27
2016-02-29,USD,CALL,AMZN,552.52002,850,546,2016-08-27
2016-02-29,USD,CALL,CHK,2.61,980,2,2017-02-23
2016-03-01,USD,PUT,XRX,26.166007999999998,970,26,2017-02-24
2016-03-01,USD,PUT,AAPL,100.529999,70,97,2017-02-24
2016-03-01,USD,CALL,XRX,26.166007999999998,760,26,2016-08-28
2016-03-01,USD,CALL,AAPL,100.529999,520,99,2016-08-28
2016-03-01,USD,CALL,BA,119.959999,750,125,2017-02-24
2016-03-02,USD,CALL,FB,109.949997,130,105,2016-08-29
2016-03-02,USD,CALL,MSFT,52.950001,50,52,2016-08-29
2016-03-03,USD,CALL,AAPL,101.5,840,97,2016-08-30
2016-03-03,USD,PUT,BA,119.610001,650,123,2016-06-01
2016-03-03,USD,PUT,MSFT,52.349998,480,50,2017-02-26
2016-03-03,USD,PUT,AAPL,101.5,790,98,2016-08-30
2016-03-03,USD,PUT,BA,119.610001,730,120,2017-02-26
2016-03-03,USD,PUT,CHK,4.27,70,4,2016-06-01
2016-03-03,USD,PUT,XRX,27.40448,900,28,2017-02-26
2016-03-03,USD,PUT,CHK,4.27,590,4,2016-08-30
2016-03-04,USD,CALL,MSFT,52.029999,900,53,2016-06-02
2016-03-04,USD,CALL,AMZN,575.1400150000001,810,562,2016-06-02
2016-03-04,USD,CALL,AAPL,103.010002,210,99,2017-02-27
2016-03-04,USD,CALL,MSFT,52.029999,990,49,2016-06-02
2016-03-07,USD,PUT,CHK,5.23,500,5,2016-09-03
2016-03-07,USD,PUT,AAPL,101.870003,870,104,2016-09-03
2016-03-07,USD,PUT,XRX,27.457179999999997,940,26,2016-09-03
2016-03-07,USD,CALL,CHK,5.23,60,5,2016-06-05
2016-03-07,USD,CALL,CHK,5.23,70,5,2016-09-03
2016-03-07,USD,CALL,MSFT,51.029999,240,48,2017-03-02
2016-03-07,USD,CALL,AMZN,562.799988,980,548,2016-06-05
2016-03-08,USD,CALL,BLCM,9.93,160,10,2016-09-04
2016-03-09,USD,CALL,FB,107.510002,100,109,2016-06-07
2016-03-09,USD,CALL,FB,107.510002,650,112,2016-09-05
2016-03-09,USD,PUT,AMZN,559.469971,910,557,2016-09-05
2016-03-09,USD,CALL,MSFT,52.84,90,54,2016-09-05
2016-03-09,USD,CALL,FB,107.510002,130,110,2016-06-07
2016-03-09,USD,CALL,BA,122.860001,230,127,2017-03-04
2016-03-09,USD,CALL,MSFT,52.84,220,53,2017-03-04
2016-03-09,USD,CALL,MSFT,52.84,940,53,2017-03-04
2016-03-10,USD,PUT,BA,122.940002,680,119,2017-03-05
2016-03-10,USD,PUT,FB,107.32,610,111,2017-03-05
2016-03-10,USD,PUT,BA,122.940002,630,120,2016-09-06
2016-03-10,USD,CALL,FB,107.32,540,102,2017-03-05
2016-03-10,USD,CALL,XRX,27.536232000000002,840,28,2017-03-05
2016-03-11,USD,CALL,BA,124.629997,530,125,2017-03-06
2016-03-11,USD,CALL,BA,124.629997,350,129,2017-03-06
2016-03-11,USD,PUT,XRX,28.405797999999997,270,27,2016-09-07
2016-03-14,USD,CALL,AMZN,573.369995,900,565,2016-06-12
2016-03-14,USD,CALL,AAPL,102.519997,60,102,2016-09-10
2016-03-14,USD,PUT,MSFT,53.169998,920,51,2017-03-09
2016-03-15,USD,CALL,BLCM,8.09,680,7,2016-09-11
2016-03-15,USD,CALL,BLCM,8.09,10,8,2016-06-13
2016-03-15,USD,PUT,XRX,27.826086,280,27,2017-03-10
2016-03-16,USD,PUT,BA,127.57,200,123,2016-06-14
2016-03-17,USD,PUT,MSFT,54.66,310,55,2016-06-15
2016-03-17,USD,PUT,BA,130.699997,500,131,2016-06-15
2016-03-18,USD,CALL,MSFT,53.490002000000004,430,53,2017-03-13
2016-03-21,USD,PUT,FB,111.849998,680,109,2017-03-16
2016-03-21,USD,PUT,CHK,4.88,240,4,2017-03-16
2016-03-23,USD,PUT,XRX,27.826086,200,26,2016-06-21
2016-03-23,USD,PUT,FB,112.540001,120,116,2016-09-19
2016-03-23,USD,PUT,CHK,4.13,710,4,2016-06-21
2016-03-23,USD,CALL,CHK,4.13,390,4,2016-09-19
2016-03-23,USD,PUT,BLCM,7.76,930,7,2017-03-18
2016-03-23,USD,PUT,MSFT,53.970001,950,53,2017-03-18
2016-03-23,USD,CALL,CHK,4.13,410,4,2016-06-21
2016-03-23,USD,CALL,XRX,27.826086,20,27,2017-03-18
2016-03-23,USD,CALL,BA,132.860001,190,127,2017-03-18
2016-03-28,USD,PUT,BLCM,7.91,870,7,2016-06-26
2016-03-28,USD,CALL,AAPL,105.190002,60,106,2016-09-24
2016-03-28,USD,CALL,XRX,28.115941999999997,920,27,2017-03-23
2016-03-28,USD,CALL,AAPL,105.190002,420,106,2016-06-26
2016-03-29,USD,CALL,CHK,4.04,670,3,2016-06-27
2016-03-30,USD,CALL,AMZN,598.6900019999999,370,590,2017-03-25
2016-03-30,USD,PUT,BLCM,8.77,180,8,2017-03-25
2016-03-30,USD,CALL,AMZN,598.6900019999999,950,603,2016-06-28
2016-03-30,USD,CALL,MSFT,55.049999,220,55,2016-06-28
2016-03-30,USD,CALL,BLCM,8.77,940,8,2017-03-25
2016-03-30,USD,PUT,MSFT,55.049999,100,56,2016-06-28
2016-03-30,USD,PUT,AMZN,598.6900019999999,30,603,2016-06-28
2016-03-30,USD,CALL,AMZN,598.6900019999999,780,571,2016-09-26
2016-03-30,USD,PUT,CHK,4.01,490,4,2017-03-25
2016-03-31,USD,PUT,FB,114.099998,400,112,2017-03-26
2016-03-31,USD,CALL,CHK,4.12,20,4,2017-03-26
2016-03-31,USD,CALL,CHK,4.12,150,4,2016-06-29
2016-03-31,USD,PUT,XRX,29.407114,330,28,2016-09-27
2016-03-31,USD,PUT,XRX,29.407114,220,29,2016-09-27
2016-03-31,USD,PUT,XRX,29.407114,720,28,2017-03-26
2016-03-31,USD,CALL,XRX,29.407114,260,29,2016-06-29
2016-03-31,USD,CALL,AMZN,593.6400150000001,390,564,2016-09-27
2016-04-01,USD,PUT,BLCM,10.02,770,9,2016-09-28
2016-04-01,USD,PUT,MSFT,55.57,70,54,2016-06-30
2016-04-01,USD,CALL,MSFT,55.57,330,54,2016-06-30
2016-04-01,USD,PUT,AMZN,598.5,780,578,2017-03-27
2016-04-04,USD,PUT,XRX,28.985508000000003,490,28,2017-03-30
2016-04-04,USD,PUT,AMZN,593.1900019999999,690,618,2016-10-01
2016-04-04,USD,PUT,BA,126.339996,660,128,2017-03-30
2016-04-04,USD,PUT,AAPL,111.120003,880,107,2017-03-30
2016-04-04,USD,CALL,XRX,28.985508000000003,0,28,2016-10-01
2016-04-04,USD,PUT,AAPL,111.120003,740,112,2017-03-30
2016-04-04,USD,PUT,CHK,3.72,110,3,2017-03-30
2016-04-04,USD,PUT,BA,126.339996,670,129,2016-07-03
2016-04-04,USD,CALL,CHK,3.72,330,3,2016-10-01
2016-04-05,USD,CALL,MSFT,54.560001,920,52,2016-10-02
2016-04-05,USD,CALL,BLCM,10.41,450,10,2017-03-31
2016-04-05,USD,CALL,CHK,3.76,890,3,2016-07-04
2016-04-05,USD,PUT,AAPL,109.809998,770,112,2017-03-31
2016-04-05,USD,PUT,MSFT,54.560001,600,53,2017-03-31
2016-04-05,USD,PUT,FB,112.220001,100,112,2017-03-31
2016-04-05,USD,CALL,CHK,3.76,330,3,2017-03-31
2016-04-06,USD,CALL,MSFT,55.119999,540,53,2016-07-05
2016-04-07,USD,PUT,XRX,28.695652000000003,500,28,2016-07-06
2016-04-07,USD,CALL,MSFT,54.459998999999996,630,52,2016-07-06
2016-04-07,USD,CALL,CHK,3.61,620,3,2016-07-06
2016-04-07,USD,PUT,BA,127.0,90,132,2016-10-04
2016-04-07,USD,PUT,MSFT,54.459998999999996,530,56,2017-04-02
2016-04-07,USD,PUT,AAPL,108.540001,230,113,2016-07-06
2016-04-07,USD,PUT,XRX,28.695652000000003,660,30,2016-10-04
2016-04-08,USD,CALL,CHK,3.76,880,3,2016-10-05
2016-04-08,USD,CALL,BA,127.879997,520,128,2016-10-05
2016-04-08,USD,CALL,AAPL,108.660004,240,107,2016-07-07
2016-04-08,USD,CALL,MSFT,54.419998,580,53,2017-04-03
2016-04-08,USD,PUT,CHK,3.76,540,3,2016-07-07
2016-04-08,USD,CALL,BLCM,10.63,220,10,2016-10-05
2016-04-11,USD,CALL,FB,108.989998,160,112,2017-04-06
2016-04-11,USD,CALL,MSFT,54.310001,100,52,2017-04-06
2016-04-11,USD,PUT,AAPL,109.019997,180,111,2016-10-08
2016-04-11,USD,CALL,MSFT,54.310001,570,55,2016-10-08
2016-04-12,USD,PUT,XRX,29.354414000000002,510,30,2017-04-07
2016-04-12,USD,CALL,XRX,29.354414000000002,320,28,2016-10-09
2016-04-12,USD,PUT,AAPL,110.440002,300,115,2016-10-09
2016-04-12,USD,PUT,AMZN,603.169983,280,612,2016-10-09
2016-04-12,USD,PUT,CHK,6.05,20,5,2016-10-09
2016-04-13,USD,PUT,FB,110.510002,290,110,2016-07-12
2016-04-13,USD,PUT,XRX,29.512515999999998,10,28,2016-07-12
2016-04-13,USD,CALL,FB,110.510002,150,108,2017-04-08
2016-04-13,USD,PUT,BLCM,11.71,390,11,2016-07-12
2016-04-14,USD,PUT,CHK,6.01,510,5,2017-04-09
2016-04-14,USD,CALL,FB,110.839996,60,106,2017-04-09
2016-04-14,USD,PUT,AMZN,620.75,250,621,2016-07-13
2016-04-14,USD,PUT,AAPL,112.099998,150,112,2016-07-13
2016-04-14,USD,PUT,AMZN,620.75,910,628,2016-10-11
2016-04-14,USD,PUT,AMZN,620.75,960,643,2017-04-09
2016-04-15,USD,CALL,XRX,29.486165999999997,600,29,2016-07-14
2016-04-15,USD,CALL,MSFT,55.650002,480,56,2016-10-12
2016-04-15,USD,CALL,BA,131.130005,480,129,2016-10-12
2016-04-18,USD,CALL,CHK,5.96,980,6,2017-04-13
2016-04-18,USD,CALL,BA,131.970001,160,132,2017-04-13
2016-04-18,USD,CALL,AAPL,107.480003,750,110,2016-10-15
2016-04-18,USD,CALL,AAPL,107.480003,960,103,2017-04-13
2016-04-18,USD,PUT,BLCM,11.32,370,11,2016-07-17
2016-04-18,USD,PUT,BLCM,11.32,380,11,2016-07-17
2016-04-18,USD,CALL,AAPL,107.480003,270,106,2017-04-13
2016-04-18,USD,PUT,AMZN,635.349976,190,615,2016-07-17
2016-04-19,USD,PUT,FB,112.290001,410,116,2017-04-14
2016-04-19,USD,PUT,CHK,6.12,760,5,2017-04-14
2016-04-19,USD,PUT,BLCM,10.65,400,10,2016-07-18
2016-04-19,USD,CALL,CHK,6.12,550,6,2016-07-18
2016-04-19,USD,CALL,AMZN,627.900024,50,616,2016-10-16
2016-04-19,USD,CALL,AMZN,627.900024,370,604,2017-04-14
2016-04-19,USD,PUT,AMZN,627.900024,720,631,2016-10-16
2016-04-20,USD,CALL,BLCM,10.78,790,10,2016-07-19
2016-04-20,USD,CALL,CHK,6.42,60,6,2016-10-17
2016-04-20,USD,CALL,AAPL,107.129997,940,105,2017-04-15
2016-04-21,USD,CALL,BA,130.740005,730,128,2016-10-18
2016-04-21,USD,PUT,XRX,29.407114,910,28,2016-07-20
2016-04-21,USD,CALL,MSFT,55.779999,470,57,2017-04-16
2016-04-21,USD,PUT,XRX,29.407114,160,29,2017-04-16
2016-04-21,USD,CALL,BLCM,11.35,40,11,2016-07-20
2016-04-22,USD,CALL,XRX,29.433465999999996,850,28,2016-10-19
2016-04-22,USD,PUT,AMZN,620.5,20,618,2016-07-21
2016-04-22,USD,CALL,CHK,6.55,240,6,2016-07-21
2016-04-22,USD,PUT,MSFT,51.779999,900,51,2017-04-17
2016-04-22,USD,PUT,MSFT,51.779999,640,51,2016-10-19
2016-04-25,USD,CALL,AMZN,626.200012,930,625,2016-07-24
2016-04-25,USD,CALL,AMZN,626.200012,300,638,2016-10-22
2016-04-25,USD,CALL,AAPL,105.08000200000001,560,100,2016-07-24
2016-04-25,USD,CALL,BA,130.75,680,132,2016-07-24
2016-04-26,USD,PUT,AMZN,616.880005,810,625,2016-07-25
2016-04-28,USD,PUT,AAPL,94.83000200000001,310,95,2016-10-25
2016-04-28,USD,PUT,MSFT,49.900002,150,49,2017-04-23
2016-04-28,USD,PUT,BA,134.800003,890,141,2017-04-23
2016-04-28,USD,PUT,BLCM,10.5,140,10,2016-10-25
2016-04-28,USD,CALL,XRX,25.902504,650,25,2017-04-23
2016-04-28,USD,PUT,FB,116.730003,640,119,2017-04-23
2016-04-29,USD,CALL,AAPL,93.739998,910,96,2016-07-28
2016-04-29,USD,PUT,CHK,6.87,750,6,2016-07-28
2016-04-29,USD,PUT,BA,134.800003,970,129,2017-04-24
2016-04-29,USD,CALL,BA,134.800003,290,136,2016-07-28
2016-04-29,USD,CALL,FB,117.58000200000001,840,119,2017-04-24
2016-04-29,USD,CALL,CHK,6.87,340,6,2016-07-28
2016-04-29,USD,CALL,AMZN,659.590027,600,663,2016-10-26
2016-04-29,USD,PUT,FB,117.58000200000001,990,115,2016-10-26
2016-04-29,USD,PUT,BA,134.800003,890,137,2017-04-24
2016-05-02,USD,PUT,BLCM,10.1,900,9,2017-04-27
2016-05-02,USD,PUT,XRX,25.428194,310,26,2017-04-27
2016-05-02,USD,CALL,FB,118.57,720,113,2016-10-29
2016-05-02,USD,CALL,BLCM,10.1,620,10,2016-10-29
2016-05-03,USD,PUT,BLCM,9.69,800,9,2016-08-01
2016-05-04,USD,PUT,MSFT,49.869999,150,52,2017-04-29
2016-05-04,USD,CALL,AMZN,670.900024,940,653,2016-08-02
2016-05-04,USD,PUT,AAPL,94.190002,320,93,2017-04-29
2016-05-05,USD,PUT,BLCM,8.87,760,9,2016-11-01
2016-05-05,USD,CALL,BA,132.080002,540,128,2016-08-03
2016-05-05,USD,CALL,BLCM,8.87,280,8,2017-04-30
2016-05-05,USD,CALL,MSFT,49.939999,100,51,2016-11-01
2016-05-05,USD,CALL,FB,117.809998,780,122,2016-11-01
2016-05-05,USD,CALL,BLCM,8.87,500,9,2017-04-30
2016-05-06,USD,CALL,AAPL,92.720001,380,93,2017-05-01
2016-05-06,USD,CALL,FB,119.489998,360,116,2017-05-01
2016-05-06,USD,PUT,BA,133.259995,160,131,2016-08-04
2016-05-06,USD,PUT,BA,133.259995,130,127,2017-05-01
2016-05-06,USD,CALL,MSFT,50.389998999999996,780,48,2016-11-02
2016-05-09,USD,PUT,AMZN,679.75,490,665,2017-05-04
2016-05-09,USD,PUT,XRX,24.637682,580,23,2016-08-07
2016-05-12,USD,CALL,AAPL,90.339996,680,94,2016-11-08
2016-05-13,USD,PUT,AAPL,90.519997,800,91,2017-05-08
2016-05-13,USD,CALL,BLCM,9.0,300,9,2016-08-11
2016-05-13,USD,CALL,AMZN,709.919983,160,711,2017-05-08
2016-05-13,USD,PUT,AAPL,90.519997,70,89,2016-11-09
2016-05-13,USD,CALL,BA,132.119995,670,132,2016-08-11
2016-05-13,USD,PUT,BA,132.119995,120,130,2016-08-11
2016-05-13,USD,PUT,MSFT,51.080002,570,52,2017-05-08
2016-05-17,USD,PUT,CHK,3.93,680,3,2016-11-13
2016-05-17,USD,PUT,MSFT,50.509997999999996,130,52,2017-05-12
2016-05-17,USD,PUT,MSFT,50.509997999999996,210,48,2016-08-15
2016-05-17,USD,CALL,BLCM,9.4,480,9,2017-05-12
2016-05-18,USD,PUT,FB,117.650002,720,112,2016-11-14
2016-05-18,USD,PUT,XRX,24.00527,570,23,2016-11-14
2016-05-18,USD,CALL,BLCM,9.66,610,9,2016-08-16
2016-05-18,USD,PUT,BLCM,9.66,970,9,2016-11-14
2016-05-18,USD,CALL,BA,130.990005,710,128,2017-05-13
2016-05-18,USD,CALL,BLCM,9.66,390,9,2016-08-16
2016-05-18,USD,PUT,XRX,24.00527,510,23,2017-05-13
2016-05-18,USD,CALL,BA,130.990005,390,132,2016-08-16
2016-05-20,USD,CALL,MSFT,50.619999,190,51,2016-08-18
2016-05-20,USD,CALL,BLCM,10.16,130,10,2016-08-18
2016-05-20,USD,CALL,AAPL,95.220001,510,95,2016-08-18
2016-05-20,USD,CALL,XRX,24.084322,920,23,2016-11-16
2016-05-20,USD,PUT,FB,117.349998,50,120,2017-05-15
2016-05-20,USD,PUT,CHK,3.72,920,3,2017-05-15
2016-05-20,USD,CALL,XRX,24.084322,580,24,2016-08-18
2016-05-20,USD,PUT,XRX,24.084322,930,25,2016-08-18
2016-05-24,USD,CALL,CHK,4.05,110,4,2016-08-22
2016-05-24,USD,PUT,AMZN,704.200012,530,673,2016-08-22
2016-05-24,USD,PUT,BA,127.5,890,125,2016-08-22
2016-05-24,USD,CALL,XRX,24.453228,830,24,2016-08-22
2016-05-24,USD,PUT,XRX,24.453228,240,24,2017-05-19
2016-05-24,USD,PUT,BA,127.5,300,131,2016-11-20
2016-05-25,USD,CALL,BLCM,10.95,510,10,2016-08-23
2016-05-25,USD,CALL,XRX,25.085638,880,26,2017-05-20
2016-05-25,USD,PUT,XRX,25.085638,880,24,2016-08-23
2016-05-25,USD,PUT,AAPL,99.620003,30,103,2016-11-21
2016-05-25,USD,CALL,XRX,25.085638,30,26,2016-08-23
2016-05-25,USD,CALL,MSFT,52.119999,450,50,2017-05-20
2016-05-26,USD,PUT,BLCM,10.77,400,10,2016-08-24
2016-05-26,USD,CALL,BLCM,10.77,350,10,2016-08-24
2016-05-26,USD,PUT,AAPL,100.410004,470,95,2016-08-24
2016-05-26,USD,CALL,AAPL,100.410004,750,96,2017-05-21
2016-05-26,USD,PUT,CHK,4.23,510,4,2016-11-22
2016-05-27,USD,PUT,CHK,4.16,860,4,2017-05-22
2016-05-27,USD,PUT,XRX,25.902504,970,27,2016-08-25
2016-05-27,USD,CALL,CHK,4.16,380,4,2016-11-23
2016-05-27,USD,PUT,AAPL,100.349998,110,102,2016-11-23
2016-05-27,USD,PUT,BA,129.220001,210,125,2016-11-23
2016-05-27,USD,PUT,CHK,4.16,850,4,2016-11-23
2016-05-31,USD,PUT,MSFT,53.0,110,51,2016-11-27
2016-05-31,USD,PUT,MSFT,53.0,430,55,2017-05-26
2016-05-31,USD,PUT,FB,118.809998,640,118,2016-08-29
2016-05-31,USD,CALL,CHK,4.29,380,4,2016-11-27
2016-05-31,USD,CALL,XRX,26.271409999999996,230,26,2016-11-27
2016-05-31,USD,CALL,BLCM,11.67,720,12,2016-11-27
2016-06-01,USD,PUT,BA,126.410004,680,124,2016-08-30
2016-06-01,USD,CALL,MSFT,52.849998,870,53,2016-11-28
2016-06-01,USD,CALL,AMZN,719.4400019999999,190,700,2016-08-30
2016-06-01,USD,PUT,XRX,26.297759999999997,190,25,2016-08-30
2016-06-01,USD,PUT,FB,118.779999,190,122,2016-11-28
2016-06-01,USD,CALL,CHK,4.37,520,4,2017-05-27
2016-06-03,USD,PUT,BA,127.379997,460,127,2016-09-01
2016-06-03,USD,PUT,XRX,26.508564,200,25,2016-11-30
2016-06-03,USD,CALL,BA,127.379997,380,121,2016-11-30
2016-06-03,USD,PUT,BA,127.379997,750,127,2016-11-30
2016-06-03,USD,PUT,AMZN,725.539978,660,749,2016-11-30
2016-06-06,USD,CALL,XRX,27.140974,90,26,2016-12-03
2016-06-06,USD,PUT,BLCM,13.58,330,13,2016-09-04
2016-06-06,USD,PUT,FB,118.790001,430,121,2016-12-03
2016-06-06,USD,PUT,MSFT,52.130001,880,49,2017-06-01
2016-06-07,USD,PUT,AMZN,723.73999,650,705,2017-06-02
2016-06-07,USD,CALL,CHK,4.67,40,4,2017-06-02
2016-06-07,USD,PUT,AMZN,723.73999,630,708,2017-06-02
2016-06-07,USD,PUT,BA,131.929993,140,128,2016-12-04
2016-06-07,USD,CALL,MSFT,52.099998,810,49,2017-06-02
2016-06-07,USD,PUT,MSFT,52.099998,360,51,2016-12-04
2016-06-08,USD,PUT,AMZN,726.6400150000001,270,718,2017-06-03
2016-06-08,USD,CALL,BLCM,13.01,610,13,2016-12-05
2016-06-08,USD,PUT,AMZN,726.6400150000001,570,756,2016-12-05
2016-06-08,USD,CALL,AAPL,98.940002,790,103,2016-09-06
2016-06-09,USD,CALL,BLCM,12.945,420,12,2017-06-04
2016-06-10,USD,PUT,XRX,26.166007999999998,210,27,2016-12-07
2016-06-10,USD,PUT,BA,131.139999,390,125,2016-09-08
2016-06-10,USD,PUT,FB,116.620003,170,118,2016-09-08
2016-06-10,USD,PUT,AMZN,717.909973,20,682,2016-09-08
2016-06-10,USD,CALL,MSFT,51.48,110,49,2016-12-07
2016-06-10,USD,CALL,FB,116.620003,450,112,2017-06-05
2016-06-10,USD,PUT,CHK,4.42,400,4,2017-06-05
2016-06-10,USD,PUT,BA,131.139999,620,131,2016-09-08
2016-06-13,USD,PUT,BLCM,12.43,130,12,2016-09-11
2016-06-13,USD,CALL,MSFT,50.139998999999996,800,47,2017-06-08
2016-06-13,USD,PUT,XRX,25.981554,760,26,2016-09-11
2016-06-13,USD,PUT,FB,113.949997,80,108,2017-06-08
2016-06-13,USD,CALL,AMZN,715.23999,100,717,2016-09-11
2016-06-13,USD,CALL,AMZN,715.23999,110,690,2017-06-08
2016-06-14,USD,CALL,BLCM,12.17,140,12,2017-06-09
2016-06-15,USD,CALL,XRX,26.113306,250,25,2017-06-10
2016-06-15,USD,PUT,XRX,26.113306,720,25,2017-06-10
2016-06-15,USD,CALL,BA,130.16000400000001,120,131,2016-09-13
2016-06-15,USD,CALL,MSFT,49.689999,610,50,2016-09-13
2016-06-15,USD,PUT,FB,114.599998,170,114,2017-06-10
2016-06-15,USD,CALL,CHK,4.28,820,4,2017-06-10
2016-06-15,USD,CALL,AMZN,714.26001,260,719,2017-06-10
2016-06-15,USD,PUT,BLCM,12.44,980,12,2016-09-13
2016-06-15,USD,PUT,AMZN,714.26001,40,746,2017-06-10
2016-06-16,USD,CALL,MSFT,50.389998999999996,540,52,2016-09-14
2016-06-16,USD,PUT,AMZN,717.51001,720,738,2017-06-11
2016-06-16,USD,CALL,BLCM,12.74,450,12,2016-09-14
2016-06-16,USD,PUT,BLCM,12.74,940,13,2016-12-13
2016-06-16,USD,CALL,XRX,25.559948000000002,730,26,2017-06-11
2016-06-16,USD,CALL,XRX,25.559948000000002,290,25,2016-09-14
2016-06-16,USD,CALL,XRX,25.559948000000002,590,26,2016-12-13
2016-06-17,USD,PUT,BA,129.820007,230,131,2016-09-15
2016-06-17,USD,PUT,BA,129.820007,310,125,2017-06-12
2016-06-17,USD,CALL,AAPL,95.33000200000001,660,96,2016-12-14
2016-06-17,USD,PUT,MSFT,50.130001,910,51,2016-12-14
2016-06-17,USD,CALL,MSFT,50.130001,10,47,2016-12-14
2016-06-17,USD,CALL,MSFT,50.130001,850,50,2016-09-15
2016-06-17,USD,CALL,CHK,4.51,750,4,2016-12-14
2016-06-17,USD,PUT,BA,129.820007,670,126,2017-06-12
2016-06-17,USD,PUT,XRX,25.7444,590,25,2016-12-14
2016-06-20,USD,CALL,FB,113.370003,740,116,2016-12-17
2016-06-20,USD,PUT,BA,132.75,550,133,2016-09-18
2016-06-21,USD,CALL,BA,131.520004,270,130,2016-09-19
2016-06-21,USD,CALL,BLCM,12.49,60,12,2017-06-16
2016-06-21,USD,PUT,AAPL,95.910004,190,96,2016-09-19
2016-06-22,USD,CALL,AAPL,95.550003,780,91,2017-06-17
2016-06-22,USD,PUT,BLCM,12.23,340,11,2016-12-19
2016-06-22,USD,PUT,MSFT,50.990002000000004,930,51,2017-06-17
2016-06-22,USD,PUT,FB,113.910004,730,113,2016-09-20
2016-06-22,USD,CALL,AAPL,95.550003,370,97,2016-09-20
2016-06-22,USD,CALL,CHK,4.51,80,4,2016-12-19
2016-06-22,USD,PUT,CHK,4.51,230,4,2016-09-20
2016-06-22,USD,PUT,BA,131.770004,970,129,2017-06-17
2016-06-23,USD,PUT,AAPL,96.099998,520,94,2017-06-18
2016-06-23,USD,PUT,BA,133.550003,270,136,2016-12-20
2016-06-23,USD,PUT,AMZN,722.080017,730,739,2017-06-18
2016-06-23,USD,PUT,AMZN,722.080017,380,749,2016-12-20
2016-06-23,USD,PUT,BA,133.550003,530,128,2016-12-20
2016-06-23,USD,CALL,MSFT,51.91,740,50,2016-09-21
2016-06-23,USD,CALL,BA,133.550003,690,127,2016-09-21
2016-06-24,USD,PUT,AAPL,93.400002,590,93,2016-09-22
2016-06-24,USD,CALL,MSFT,49.830002,110,48,2016-09-22
2016-06-24,USD,PUT,AMZN,698.960022,440,673,2017-06-19
2016-06-24,USD,CALL,XRX,24.901186,680,23,2016-12-21
2016-06-24,USD,PUT,AAPL,93.400002,230,94,2016-12-21
2016-06-24,USD,CALL,MSFT,49.830002,210,50,2016-12-21
2016-06-24,USD,PUT,CHK,4.37,390,4,2016-09-22
2016-06-24,USD,PUT,BLCM,12.42,770,12,2017-06-19
2016-06-27,USD,PUT,XRX,23.610014000000003,860,23,2017-06-22
2016-06-27,USD,PUT,XRX,23.610014000000003,730,22,2016-12-24
2016-06-27,USD,CALL,CHK,4.06,850,4,2016-09-25
2016-06-27,USD,CALL,BLCM,11.54,160,11,2017-06-22
2016-06-28,USD,PUT,AAPL,93.589996,150,96,2016-09-26
