,TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
3278,17/02/2016,USD,PUT,AAPL,98.120003,880,100,11/02/2017
3279,17/02/2016,USD,PUT,MSFT,52.419998,20,53,17/05/2016
3280,18/02/2016,USD,CALL,AAPL,96.260002,270,98,18/05/2016
3281,18/02/2016,USD,CALL,BLCM,9.84,980,9,12/02/2017
3282,18/02/2016,USD,PUT,AAPL,96.260002,580,100,18/05/2016
3283,18/02/2016,USD,CALL,AAPL,96.260002,30,100,12/02/2017
3284,18/02/2016,USD,CALL,XRX,24.61133,360,23,18/05/2016
3285,18/02/2016,USD,PUT,AAPL,96.260002,300,95,12/02/2017
3286,18/02/2016,USD,PUT,AMZN,525.0,110,529,18/05/2016
3287,18/02/2016,USD,CALL,CHK,1.98,980,1,16/08/2016
3288,19/02/2016,USD,PUT,MSFT,51.82,690,53,13/02/2017
3289,19/02/2016,USD,PUT,BLCM,9.93,120,9,19/05/2016
3290,19/02/2016,USD,PUT,BA,115.160004,940,118,17/08/2016
3291,19/02/2016,USD,PUT,FB,104.57,510,103,13/02/2017
3292,19/02/2016,USD,CALL,AAPL,96.040001,490,96,19/05/2016
3293,19/02/2016,USD,CALL,MSFT,51.82,60,51,13/02/2017
3294,19/02/2016,USD,CALL,CHK,2.0,390,1,19/05/2016
3295,19/02/2016,USD,PUT,XRX,24.664032,740,25,17/08/2016
3296,19/02/2016,USD,PUT,AAPL,96.040001,860,91,19/05/2016
3297,22/02/2016,USD,PUT,AMZN,559.5,970,550,20/08/2016
3298,22/02/2016,USD,CALL,FB,107.160004,290,111,20/08/2016
3299,22/02/2016,USD,PUT,BA,117.389999,840,121,16/02/2017
3300,22/02/2016,USD,PUT,BLCM,10.62,480,10,16/02/2017
3301,22/02/2016,USD,CALL,AAPL,96.879997,120,100,22/05/2016
3302,22/02/2016,USD,CALL,AMZN,559.5,120,576,22/05/2016
3303,22/02/2016,USD,PUT,XRX,25.270092,110,24,16/02/2017
3304,23/02/2016,USD,PUT,FB,105.459999,190,105,17/02/2017
3305,23/02/2016,USD,PUT,BLCM,9.61,280,9,17/02/2017
3306,23/02/2016,USD,PUT,BLCM,9.61,770,9,23/05/2016
3307,23/02/2016,USD,PUT,MSFT,51.18,530,53,17/02/2017
3308,23/02/2016,USD,CALL,BLCM,9.61,60,9,17/02/2017
3309,23/02/2016,USD,PUT,BLCM,9.61,960,9,21/08/2016
3310,23/02/2016,USD,CALL,AMZN,552.940002,380,534,23/05/2016
3311,23/02/2016,USD,PUT,BLCM,9.61,330,9,17/02/2017
3312,23/02/2016,USD,PUT,AAPL,94.690002,340,92,21/08/2016
3313,24/02/2016,USD,PUT,FB,106.879997,420,104,24/05/2016
3314,24/02/2016,USD,CALL,MSFT,51.360001,340,51,18/02/2017
3315,24/02/2016,USD,CALL,AMZN,554.039978,360,540,22/08/2016
3316,24/02/2016,USD,CALL,CHK,2.69,700,2,22/08/2016
3317,24/02/2016,USD,CALL,CHK,2.69,50,2,24/05/2016
3318,24/02/2016,USD,CALL,BA,115.589996,230,116,22/08/2016
3319,24/02/2016,USD,CALL,FB,106.879997,420,107,24/05/2016
3320,24/02/2016,USD,CALL,XRX,25.217392,880,25,18/02/2017
3321,25/02/2016,USD,CALL,BLCM,9.18,720,9,23/08/2016
3322,29/02/2016,USD,CALL,AMZN,552.52002,750,554,23/02/2017
3323,29/02/2016,USD,CALL,AMZN,552.52002,220,529,27/08/2016
3324,29/02/2016,USD,PUT,CHK,2.61,250,2,23/02/2017
3325,29/02/2016,USD,PUT,BLCM,9.02,60,8,29/05/2016
3326,29/02/2016,USD,PUT,CHK,2.61,890,2,29/05/2016
3327,29/02/2016,USD,PUT,BLCM,9.02,480,9,27/08/2016
3328,29/02/2016,USD,CALL,AMZN,552.52002,850,546,27/08/2016
3329,29/02/2016,USD,CALL,CHK,2.61,980,2,23/02/2017
3330,01/03/2016,USD,PUT,XRX,26.166008,970,26,24/02/2017
3331,01/03/2016,USD,PUT,AAPL,100.529999,70,97,24/02/2017
3332,01/03/2016,USD,CALL,XRX,26.166008,760,26,28/08/2016
3333,01/03/2016,USD,CALL,AAPL,100.529999,520,99,28/08/2016
3334,01/03/2016,USD,CALL,BA,119.959999,750,125,24/02/2017
3335,02/03/2016,USD,CALL,FB,109.949997,130,105,29/08/2016
3336,02/03/2016,USD,CALL,MSFT,52.950001,50,52,29/08/2016
3337,03/03/2016,USD,CALL,AAPL,101.5,840,97,30/08/2016
3338,03/03/2016,USD,PUT,BA,119.610001,650,123,01/06/2016
3339,03/03/2016,USD,PUT,MSFT,52.349998,480,50,26/02/2017
3340,03/03/2016,USD,PUT,AAPL,101.5,790,98,30/08/2016
3341,03/03/2016,USD,PUT,BA,119.610001,730,120,26/02/2017
3342,03/03/2016,USD,PUT,CHK,4.27,70,4,01/06/2016
3343,03/03/2016,USD,PUT,XRX,27.40448,900,28,26/02/2017
3344,03/03/2016,USD,PUT,CHK,4.27,590,4,30/08/2016
3345,04/03/2016,USD,CALL,MSFT,52.029999,900,53,02/06/2016
3346,04/03/2016,USD,CALL,AMZN,575.140015,810,562,02/06/2016
3347,04/03/2016,USD,CALL,AAPL,103.010002,210,99,27/02/2017
3348,04/03/2016,USD,CALL,MSFT,52.029999,990,49,02/06/2016
3349,07/03/2016,USD,PUT,CHK,5.23,500,5,03/09/2016
3350,07/03/2016,USD,PUT,AAPL,101.870003,870,104,03/09/2016
3351,07/03/2016,USD,PUT,XRX,27.45718,940,26,03/09/2016
3352,07/03/2016,USD,CALL,CHK,5.23,60,5,05/06/2016
3353,07/03/2016,USD,CALL,CHK,5.23,70,5,03/09/2016
3354,07/03/2016,USD,CALL,MSFT,51.029999,240,48,02/03/2017
3355,07/03/2016,USD,CALL,AMZN,562.799988,980,548,05/06/2016
3356,08/03/2016,USD,CALL,BLCM,9.93,160,10,04/09/2016
3357,09/03/2016,USD,CALL,FB,107.510002,100,109,07/06/2016
3358,09/03/2016,USD,CALL,FB,107.510002,650,112,05/09/2016
3359,09/03/2016,USD,PUT,AMZN,559.469971,910,557,05/09/2016
3360,09/03/2016,USD,CALL,MSFT,52.84,90,54,05/09/2016
3361,09/03/2016,USD,CALL,FB,107.510002,130,110,07/06/2016
3362,09/03/2016,USD,CALL,BA,122.860001,230,127,04/03/2017
3363,09/03/2016,USD,CALL,MSFT,52.84,220,53,04/03/2017
3364,09/03/2016,USD,CALL,MSFT,52.84,940,53,04/03/2017
3365,10/03/2016,USD,PUT,BA,122.940002,680,119,05/03/2017
3366,10/03/2016,USD,PUT,FB,107.32,610,111,05/03/2017
3367,10/03/2016,USD,PUT,BA,122.940002,630,120,06/09/2016
3368,10/03/2016,USD,CALL,FB,107.32,540,102,05/03/2017
3369,10/03/2016,USD,CALL,XRX,27.536232,840,28,05/03/2017
3370,11/03/2016,USD,CALL,BA,124.629997,530,125,06/03/2017
3371,11/03/2016,USD,CALL,BA,124.629997,350,129,06/03/2017
3372,11/03/2016,USD,PUT,XRX,28.405798,270,27,07/09/2016
3373,14/03/2016,USD,CALL,AMZN,573.369995,900,565,12/06/2016
3374,14/03/2016,USD,CALL,AAPL,102.519997,60,102,10/09/2016
3375,14/03/2016,USD,PUT,MSFT,53.169998,920,51,09/03/2017
3376,15/03/2016,USD,CALL,BLCM,8.09,680,7,11/09/2016
3377,15/03/2016,USD,CALL,BLCM,8.09,10,8,13/06/2016
3378,15/03/2016,USD,PUT,XRX,27.826086,280,27,10/03/2017
3379,16/03/2016,USD,PUT,BA,127.57,200,123,14/06/2016
3380,17/03/2016,USD,PUT,MSFT,54.66,310,55,15/06/2016
3381,17/03/2016,USD,PUT,BA,130.699997,500,131,15/06/2016
3382,18/03/2016,USD,CALL,MSFT,53.490002,430,53,13/03/2017
3383,21/03/2016,USD,PUT,FB,111.849998,680,109,16/03/2017
3384,21/03/2016,USD,PUT,CHK,4.88,240,4,16/03/2017
3385,23/03/2016,USD,PUT,XRX,27.826086,200,26,21/06/2016
3386,23/03/2016,USD,PUT,FB,112.540001,120,116,19/09/2016
3387,23/03/2016,USD,PUT,CHK,4.13,710,4,21/06/2016
3388,23/03/2016,USD,CALL,CHK,4.13,390,4,19/09/2016
3389,23/03/2016,USD,PUT,BLCM,7.76,930,7,18/03/2017
3390,23/03/2016,USD,PUT,MSFT,53.970001,950,53,18/03/2017
3391,23/03/2016,USD,CALL,CHK,4.13,410,4,21/06/2016
3392,23/03/2016,USD,CALL,XRX,27.826086,20,27,18/03/2017
3393,23/03/2016,USD,CALL,BA,132.860001,190,127,18/03/2017
3394,28/03/2016,USD,PUT,BLCM,7.91,870,7,26/06/2016
3395,28/03/2016,USD,CALL,AAPL,105.190002,60,106,24/09/2016
3396,28/03/2016,USD,CALL,XRX,28.115942,920,27,23/03/2017
3397,28/03/2016,USD,CALL,AAPL,105.190002,420,106,26/06/2016
3398,29/03/2016,USD,CALL,CHK,4.04,670,3,27/06/2016
3399,30/03/2016,USD,CALL,AMZN,598.690002,370,590,25/03/2017
3400,30/03/2016,USD,PUT,BLCM,8.77,180,8,25/03/2017
3401,30/03/2016,USD,CALL,AMZN,598.690002,950,603,28/06/2016
3402,30/03/2016,USD,CALL,MSFT,55.049999,220,55,28/06/2016
3403,30/03/2016,USD,CALL,BLCM,8.77,940,8,25/03/2017
3404,30/03/2016,USD,PUT,MSFT,55.049999,100,56,28/06/2016
3405,30/03/2016,USD,PUT,AMZN,598.690002,30,603,28/06/2016
3406,30/03/2016,USD,CALL,AMZN,598.690002,780,571,26/09/2016
3407,30/03/2016,USD,PUT,CHK,4.01,490,4,25/03/2017
3408,31/03/2016,USD,PUT,FB,114.099998,400,112,26/03/2017
3409,31/03/2016,USD,CALL,CHK,4.12,20,4,26/03/2017
3410,31/03/2016,USD,CALL,CHK,4.12,150,4,29/06/2016
3411,31/03/2016,USD,PUT,XRX,29.407114,330,28,27/09/2016
3412,31/03/2016,USD,PUT,XRX,29.407114,220,29,27/09/2016
3413,31/03/2016,USD,PUT,XRX,29.407114,720,28,26/03/2017
3414,31/03/2016,USD,CALL,XRX,29.407114,260,29,29/06/2016
3415,31/03/2016,USD,CALL,AMZN,593.640015,390,564,27/09/2016
3416,01/04/2016,USD,PUT,BLCM,10.02,770,9,28/09/2016
3417,01/04/2016,USD,PUT,MSFT,55.57,70,54,30/06/2016
3418,01/04/2016,USD,CALL,MSFT,55.57,330,54,30/06/2016
3419,01/04/2016,USD,PUT,AMZN,598.5,780,578,27/03/2017
3420,04/04/2016,USD,PUT,XRX,28.985508,490,28,30/03/2017
3421,04/04/2016,USD,PUT,AMZN,593.190002,690,618,01/10/2016
3422,04/04/2016,USD,PUT,BA,126.339996,660,128,30/03/2017
3423,04/04/2016,USD,PUT,AAPL,111.120003,880,107,30/03/2017
3424,04/04/2016,USD,CALL,XRX,28.985508,0,28,01/10/2016
3425,04/04/2016,USD,PUT,AAPL,111.120003,740,112,30/03/2017
3426,04/04/2016,USD,PUT,CHK,3.72,110,3,30/03/2017
3427,04/04/2016,USD,PUT,BA,126.339996,670,129,03/07/2016
3428,04/04/2016,USD,CALL,CHK,3.72,330,3,01/10/2016
3429,05/04/2016,USD,CALL,MSFT,54.560001,920,52,02/10/2016
3430,05/04/2016,USD,CALL,BLCM,10.41,450,10,31/03/2017
3431,05/04/2016,USD,CALL,CHK,3.76,890,3,04/07/2016
3432,05/04/2016,USD,PUT,AAPL,109.809998,770,112,31/03/2017
3433,05/04/2016,USD,PUT,MSFT,54.560001,600,53,31/03/2017
3434,05/04/2016,USD,PUT,FB,112.220001,100,112,31/03/2017
3435,05/04/2016,USD,CALL,CHK,3.76,330,3,31/03/2017
3436,06/04/2016,USD,CALL,MSFT,55.119999,540,53,05/07/2016
3437,07/04/2016,USD,PUT,XRX,28.695652,500,28,06/07/2016
3438,07/04/2016,USD,CALL,MSFT,54.459999,630,52,06/07/2016
3439,07/04/2016,USD,CALL,CHK,3.61,620,3,06/07/2016
3440,07/04/2016,USD,PUT,BA,127.0,90,132,04/10/2016
3441,07/04/2016,USD,PUT,MSFT,54.459999,530,56,02/04/2017
3442,07/04/2016,USD,PUT,AAPL,108.540001,230,113,06/07/2016
3443,07/04/2016,USD,PUT,XRX,28.695652,660,30,04/10/2016
3444,08/04/2016,USD,CALL,CHK,3.76,880,3,05/10/2016
3445,08/04/2016,USD,CALL,BA,127.879997,520,128,05/10/2016
3446,08/04/2016,USD,CALL,AAPL,108.660004,240,107,07/07/2016
3447,08/04/2016,USD,CALL,MSFT,54.419998,580,53,03/04/2017
3448,08/04/2016,USD,PUT,CHK,3.76,540,3,07/07/2016
3449,08/04/2016,USD,CALL,BLCM,10.63,220,10,05/10/2016
3450,11/04/2016,USD,CALL,FB,108.989998,160,112,06/04/2017
3451,11/04/2016,USD,CALL,MSFT,54.310001,100,52,06/04/2017
3452,11/04/2016,USD,PUT,AAPL,109.019997,180,111,08/10/2016
3453,11/04/2016,USD,CALL,MSFT,54.310001,570,55,08/10/2016
3454,12/04/2016,USD,PUT,XRX,29.354414,510,30,07/04/2017
3455,12/04/2016,USD,CALL,XRX,29.354414,320,28,09/10/2016
3456,12/04/2016,USD,PUT,AAPL,110.440002,300,115,09/10/2016
3457,12/04/2016,USD,PUT,AMZN,603.169983,280,612,09/10/2016
3458,12/04/2016,USD,PUT,CHK,6.05,20,5,09/10/2016
3459,13/04/2016,USD,PUT,FB,110.510002,290,110,12/07/2016
3460,13/04/2016,USD,PUT,XRX,29.512516,10,28,12/07/2016
3461,13/04/2016,USD,CALL,FB,110.510002,150,108,08/04/2017
3462,13/04/2016,USD,PUT,BLCM,11.71,390,11,12/07/2016
3463,14/04/2016,USD,PUT,CHK,6.01,510,5,09/04/2017
3464,14/04/2016,USD,CALL,FB,110.839996,60,106,09/04/2017
3465,14/04/2016,USD,PUT,AMZN,620.75,250,621,13/07/2016
3466,14/04/2016,USD,PUT,AAPL,112.099998,150,112,13/07/2016
3467,14/04/2016,USD,PUT,AMZN,620.75,910,628,11/10/2016
3468,14/04/2016,USD,PUT,AMZN,620.75,960,643,09/04/2017
3469,15/04/2016,USD,CALL,XRX,29.486166,600,29,14/07/2016
3470,15/04/2016,USD,CALL,MSFT,55.650002,480,56,12/10/2016
3471,15/04/2016,USD,CALL,BA,131.130005,480,129,12/10/2016
3472,18/04/2016,USD,CALL,CHK,5.96,980,6,13/04/2017
3473,18/04/2016,USD,CALL,BA,131.970001,160,132,13/04/2017
3474,18/04/2016,USD,CALL,AAPL,107.480003,750,110,15/10/2016
3475,18/04/2016,USD,CALL,AAPL,107.480003,960,103,13/04/2017
3476,18/04/2016,USD,PUT,BLCM,11.32,370,11,17/07/2016
3477,18/04/2016,USD,PUT,BLCM,11.32,380,11,17/07/2016
3478,18/04/2016,USD,CALL,AAPL,107.480003,270,106,13/04/2017
3479,18/04/2016,USD,PUT,AMZN,635.349976,190,615,17/07/2016
3480,19/04/2016,USD,PUT,FB,112.290001,410,116,14/04/2017
3481,19/04/2016,USD,PUT,CHK,6.12,760,5,14/04/2017
3482,19/04/2016,USD,PUT,BLCM,10.65,400,10,18/07/2016
3483,19/04/2016,USD,CALL,CHK,6.12,550,6,18/07/2016
3484,19/04/2016,USD,CALL,AMZN,627.900024,50,616,16/10/2016
3485,19/04/2016,USD,CALL,AMZN,627.900024,370,604,14/04/2017
3486,19/04/2016,USD,PUT,AMZN,627.900024,720,631,16/10/2016
3487,20/04/2016,USD,CALL,BLCM,10.78,790,10,19/07/2016
3488,20/04/2016,USD,CALL,CHK,6.42,60,6,17/10/2016
3489,20/04/2016,USD,CALL,AAPL,107.129997,940,105,15/04/2017
3490,21/04/2016,USD,CALL,BA,130.740005,730,128,18/10/2016
3491,21/04/2016,USD,PUT,XRX,29.407114,910,28,20/07/2016
3492,21/04/2016,USD,CALL,MSFT,55.779999,470,57,16/04/2017
3493,21/04/2016,USD,PUT,XRX,29.407114,160,29,16/04/2017
3494,21/04/2016,USD,CALL,BLCM,11.35,40,11,20/07/2016
3495,22/04/2016,USD,CALL,XRX,29.433466,850,28,19/10/2016
3496,22/04/2016,USD,PUT,AMZN,620.5,20,618,21/07/2016
3497,22/04/2016,USD,CALL,CHK,6.55,240,6,21/07/2016
3498,22/04/2016,USD,PUT,MSFT,51.779999,900,51,17/04/2017
3499,22/04/2016,USD,PUT,MSFT,51.779999,640,51,19/10/2016
3500,25/04/2016,USD,CALL,AMZN,626.200012,930,625,24/07/2016
3501,25/04/2016,USD,CALL,AMZN,626.200012,300,638,22/10/2016
3502,25/04/2016,USD,CALL,AAPL,105.080002,560,100,24/07/2016
3503,25/04/2016,USD,CALL,BA,130.75,680,132,24/07/2016
3504,26/04/2016,USD,PUT,AMZN,616.880005,810,625,25/07/2016
3505,28/04/2016,USD,PUT,AAPL,94.830002,310,95,25/10/2016
3506,28/04/2016,USD,PUT,MSFT,49.900002,150,49,23/04/2017
3507,28/04/2016,USD,PUT,BA,134.800003,890,141,23/04/2017
3508,28/04/2016,USD,PUT,BLCM,10.5,140,10,25/10/2016
3509,28/04/2016,USD,CALL,XRX,25.902504,650,25,23/04/2017
3510,28/04/2016,USD,PUT,FB,116.730003,640,119,23/04/2017
3511,29/04/2016,USD,CALL,AAPL,93.739998,910,96,28/07/2016
3512,29/04/2016,USD,PUT,CHK,6.87,750,6,28/07/2016
3513,29/04/2016,USD,PUT,BA,134.800003,970,129,24/04/2017
3514,29/04/2016,USD,CALL,BA,134.800003,290,136,28/07/2016
3515,29/04/2016,USD,CALL,FB,117.580002,840,119,24/04/2017
3516,29/04/2016,USD,CALL,CHK,6.87,340,6,28/07/2016
3517,29/04/2016,USD,CALL,AMZN,659.590027,600,663,26/10/2016
3518,29/04/2016,USD,PUT,FB,117.580002,990,115,26/10/2016
3519,29/04/2016,USD,PUT,BA,134.800003,890,137,24/04/2017
3520,02/05/2016,USD,PUT,BLCM,10.1,900,9,27/04/2017
3521,02/05/2016,USD,PUT,XRX,25.428194,310,26,27/04/2017
3522,02/05/2016,USD,CALL,FB,118.57,720,113,29/10/2016
3523,02/05/2016,USD,CALL,BLCM,10.1,620,10,29/10/2016
3524,03/05/2016,USD,PUT,BLCM,9.69,800,9,01/08/2016
3525,04/05/2016,USD,PUT,MSFT,49.869999,150,52,29/04/2017
3526,04/05/2016,USD,CALL,AMZN,670.900024,940,653,02/08/2016
3527,04/05/2016,USD,PUT,AAPL,94.190002,320,93,29/04/2017
3528,05/05/2016,USD,PUT,BLCM,8.87,760,9,01/11/2016
3529,05/05/2016,USD,CALL,BA,132.080002,540,128,03/08/2016
3530,05/05/2016,USD,CALL,BLCM,8.87,280,8,30/04/2017
3531,05/05/2016,USD,CALL,MSFT,49.939999,100,51,01/11/2016
3532,05/05/2016,USD,CALL,FB,117.809998,780,122,01/11/2016
3533,05/05/2016,USD,CALL,BLCM,8.87,500,9,30/04/2017
3534,06/05/2016,USD,CALL,AAPL,92.720001,380,93,01/05/2017
3535,06/05/2016,USD,CALL,FB,119.489998,360,116,01/05/2017
3536,06/05/2016,USD,PUT,BA,133.259995,160,131,04/08/2016
3537,06/05/2016,USD,PUT,BA,133.259995,130,127,01/05/2017
3538,06/05/2016,USD,CALL,MSFT,50.389999,780,48,02/11/2016
3539,09/05/2016,USD,PUT,AMZN,679.75,490,665,04/05/2017
3540,09/05/2016,USD,PUT,XRX,24.637682,580,23,07/08/2016
3541,12/05/2016,USD,CALL,AAPL,90.339996,680,94,08/11/2016
3542,13/05/2016,USD,PUT,AAPL,90.519997,800,91,08/05/2017
3543,13/05/2016,USD,CALL,BLCM,9.0,300,9,11/08/2016
3544,13/05/2016,USD,CALL,AMZN,709.919983,160,711,08/05/2017
3545,13/05/2016,USD,PUT,AAPL,90.519997,70,89,09/11/2016
3546,13/05/2016,USD,CALL,BA,132.119995,670,132,11/08/2016
3547,13/05/2016,USD,PUT,BA,132.119995,120,130,11/08/2016
3548,13/05/2016,USD,PUT,MSFT,51.080002,570,52,08/05/2017
3549,17/05/2016,USD,PUT,CHK,3.93,680,3,13/11/2016
3550,17/05/2016,USD,PUT,MSFT,50.509998,130,52,12/05/2017
3551,17/05/2016,USD,PUT,MSFT,50.509998,210,48,15/08/2016
3552,17/05/2016,USD,CALL,BLCM,9.4,480,9,12/05/2017
3553,18/05/2016,USD,PUT,FB,117.650002,720,112,14/11/2016
3554,18/05/2016,USD,PUT,XRX,24.00527,570,23,14/11/2016
3555,18/05/2016,USD,CALL,BLCM,9.66,610,9,16/08/2016
3556,18/05/2016,USD,PUT,BLCM,9.66,970,9,14/11/2016
3557,18/05/2016,USD,CALL,BA,130.990005,710,128,13/05/2017
3558,18/05/2016,USD,CALL,BLCM,9.66,390,9,16/08/2016
3559,18/05/2016,USD,PUT,XRX,24.00527,510,23,13/05/2017
3560,18/05/2016,USD,CALL,BA,130.990005,390,132,16/08/2016
3561,20/05/2016,USD,CALL,MSFT,50.619999,190,51,18/08/2016
3562,20/05/2016,USD,CALL,BLCM,10.16,130,10,18/08/2016
3563,20/05/2016,USD,CALL,AAPL,95.220001,510,95,18/08/2016
3564,20/05/2016,USD,CALL,XRX,24.084322,920,23,16/11/2016
3565,20/05/2016,USD,PUT,FB,117.349998,50,120,15/05/2017
3566,20/05/2016,USD,PUT,CHK,3.72,920,3,15/05/2017
3567,20/05/2016,USD,CALL,XRX,24.084322,580,24,18/08/2016
3568,20/05/2016,USD,PUT,XRX,24.084322,930,25,18/08/2016
3569,24/05/2016,USD,CALL,CHK,4.05,110,4,22/08/2016
3570,24/05/2016,USD,PUT,AMZN,704.200012,530,673,22/08/2016
3571,24/05/2016,USD,PUT,BA,127.5,890,125,22/08/2016
3572,24/05/2016,USD,CALL,XRX,24.453228,830,24,22/08/2016
3573,24/05/2016,USD,PUT,XRX,24.453228,240,24,19/05/2017
3574,24/05/2016,USD,PUT,BA,127.5,300,131,20/11/2016
3575,25/05/2016,USD,CALL,BLCM,10.95,510,10,23/08/2016
3576,25/05/2016,USD,CALL,XRX,25.085638,880,26,20/05/2017
3577,25/05/2016,USD,PUT,XRX,25.085638,880,24,23/08/2016
3578,25/05/2016,USD,PUT,AAPL,99.620003,30,103,21/11/2016
3579,25/05/2016,USD,CALL,XRX,25.085638,30,26,23/08/2016
3580,25/05/2016,USD,CALL,MSFT,52.119999,450,50,20/05/2017
3581,26/05/2016,USD,PUT,BLCM,10.77,400,10,24/08/2016
3582,26/05/2016,USD,CALL,BLCM,10.77,350,10,24/08/2016
3583,26/05/2016,USD,PUT,AAPL,100.410004,470,95,24/08/2016
3584,26/05/2016,USD,CALL,AAPL,100.410004,750,96,21/05/2017
3585,26/05/2016,USD,PUT,CHK,4.23,510,4,22/11/2016
3586,27/05/2016,USD,PUT,CHK,4.16,860,4,22/05/2017
3587,27/05/2016,USD,PUT,XRX,25.902504,970,27,25/08/2016
3588,27/05/2016,USD,CALL,CHK,4.16,380,4,23/11/2016
3589,27/05/2016,USD,PUT,AAPL,100.349998,110,102,23/11/2016
3590,27/05/2016,USD,PUT,BA,129.220001,210,125,23/11/2016
3591,27/05/2016,USD,PUT,CHK,4.16,850,4,23/11/2016
3592,31/05/2016,USD,PUT,MSFT,53.0,110,51,27/11/2016
3593,31/05/2016,USD,PUT,MSFT,53.0,430,55,26/05/2017
3594,31/05/2016,USD,PUT,FB,118.809998,640,118,29/08/2016
3595,31/05/2016,USD,CALL,CHK,4.29,380,4,27/11/2016
3596,31/05/2016,USD,CALL,XRX,26.27141,230,26,27/11/2016
3597,31/05/2016,USD,CALL,BLCM,11.67,720,12,27/11/2016
3598,01/06/2016,USD,PUT,BA,126.410004,680,124,30/08/2016
3599,01/06/2016,USD,CALL,MSFT,52.849998,870,53,28/11/2016
3600,01/06/2016,USD,CALL,AMZN,719.440002,190,700,30/08/2016
3601,01/06/2016,USD,PUT,XRX,26.29776,190,25,30/08/2016
3602,01/06/2016,USD,PUT,FB,118.779999,190,122,28/11/2016
3603,01/06/2016,USD,CALL,CHK,4.37,520,4,27/05/2017
3604,03/06/2016,USD,PUT,BA,127.379997,460,127,01/09/2016
3605,03/06/2016,USD,PUT,XRX,26.508564,200,25,30/11/2016
3606,03/06/2016,USD,CALL,BA,127.379997,380,121,30/11/2016
3607,03/06/2016,USD,PUT,BA,127.379997,750,127,30/11/2016
3608,03/06/2016,USD,PUT,AMZN,725.539978,660,749,30/11/2016
3609,06/06/2016,USD,CALL,XRX,27.140974,90,26,03/12/2016
3610,06/06/2016,USD,PUT,BLCM,13.58,330,13,04/09/2016
3611,06/06/2016,USD,PUT,FB,118.790001,430,121,03/12/2016
3612,06/06/2016,USD,PUT,MSFT,52.130001,880,49,01/06/2017
3613,07/06/2016,USD,PUT,AMZN,723.73999,650,705,02/06/2017
3614,07/06/2016,USD,CALL,CHK,4.67,40,4,02/06/2017
3615,07/06/2016,USD,PUT,AMZN,723.73999,630,708,02/06/2017
3616,07/06/2016,USD,PUT,BA,131.929993,140,128,04/12/2016
3617,07/06/2016,USD,CALL,MSFT,52.099998,810,49,02/06/2017
3618,07/06/2016,USD,PUT,MSFT,52.099998,360,51,04/12/2016
3619,08/06/2016,USD,PUT,AMZN,726.640015,270,718,03/06/2017
3620,08/06/2016,USD,CALL,BLCM,13.01,610,13,05/12/2016
3621,08/06/2016,USD,PUT,AMZN,726.640015,570,756,05/12/2016
3622,08/06/2016,USD,CALL,AAPL,98.940002,790,103,06/09/2016
3623,09/06/2016,USD,CALL,BLCM,12.945,420,12,04/06/2017
3624,10/06/2016,USD,PUT,XRX,26.166008,210,27,07/12/2016
3625,10/06/2016,USD,PUT,BA,131.139999,390,125,08/09/2016
3626,10/06/2016,USD,PUT,FB,116.620003,170,118,08/09/2016
3627,10/06/2016,USD,PUT,AMZN,717.909973,20,682,08/09/2016
3628,10/06/2016,USD,CALL,MSFT,51.48,110,49,07/12/2016
3629,10/06/2016,USD,CALL,FB,116.620003,450,112,05/06/2017
3630,10/06/2016,USD,PUT,CHK,4.42,400,4,05/06/2017
3631,10/06/2016,USD,PUT,BA,131.139999,620,131,08/09/2016
3632,13/06/2016,USD,PUT,BLCM,12.43,130,12,11/09/2016
3633,13/06/2016,USD,CALL,MSFT,50.139999,800,47,08/06/2017
3634,13/06/2016,USD,PUT,XRX,25.981554,760,26,11/09/2016
3635,13/06/2016,USD,PUT,FB,113.949997,80,108,08/06/2017
3636,13/06/2016,USD,CALL,AMZN,715.23999,100,717,11/09/2016
3637,13/06/2016,USD,CALL,AMZN,715.23999,110,690,08/06/2017
3638,14/06/2016,USD,CALL,BLCM,12.17,140,12,09/06/2017
3639,15/06/2016,USD,CALL,XRX,26.113306,250,25,10/06/2017
3640,15/06/2016,USD,PUT,XRX,26.113306,720,25,10/06/2017
3641,15/06/2016,USD,CALL,BA,130.160004,120,131,13/09/2016
3642,15/06/2016,USD,CALL,MSFT,49.689999,610,50,13/09/2016
3643,15/06/2016,USD,PUT,FB,114.599998,170,114,10/06/2017
3644,15/06/2016,USD,CALL,CHK,4.28,820,4,10/06/2017
3645,15/06/2016,USD,CALL,AMZN,714.26001,260,719,10/06/2017
3646,15/06/2016,USD,PUT,BLCM,12.44,980,12,13/09/2016
3647,15/06/2016,USD,PUT,AMZN,714.26001,40,746,10/06/2017
3648,16/06/2016,USD,CALL,MSFT,50.389999,540,52,14/09/2016
3649,16/06/2016,USD,PUT,AMZN,717.51001,720,738,11/06/2017
3650,16/06/2016,USD,CALL,BLCM,12.74,450,12,14/09/2016
3651,16/06/2016,USD,PUT,BLCM,12.74,940,13,13/12/2016
3652,16/06/2016,USD,CALL,XRX,25.559948,730,26,11/06/2017
3653,16/06/2016,USD,CALL,XRX,25.559948,290,25,14/09/2016
3654,16/06/2016,USD,CALL,XRX,25.559948,590,26,13/12/2016
