TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
30/03/2016,USD,PUT,CHK,4.01,490,4,25/03/2017
31/03/2016,USD,PUT,FB,114.099998,400,112,26/03/2017
31/03/2016,USD,CALL,CHK,4.12,20,4,26/03/2017
31/03/2016,USD,CALL,CHK,4.12,150,4,29/06/2016
31/03/2016,USD,PUT,XRX,29.407114,330,28,27/09/2016
31/03/2016,USD,PUT,XRX,29.407114,220,29,27/09/2016
31/03/2016,USD,PUT,XRX,29.407114,720,28,26/03/2017
31/03/2016,USD,CALL,XRX,29.407114,260,29,29/06/2016
31/03/2016,USD,CALL,AMZN,593.640015,390,564,27/09/2016
01/04/2016,USD,PUT,BLCM,10.02,770,9,28/09/2016
01/04/2016,USD,PUT,MSFT,55.57,70,54,30/06/2016
01/04/2016,USD,CALL,MSFT,55.57,330,54,30/06/2016
01/04/2016,USD,PUT,AMZN,598.5,780,578,27/03/2017
04/04/2016,USD,PUT,XRX,28.985508,490,28,30/03/2017
04/04/2016,USD,PUT,AMZN,593.190002,690,618,01/10/2016
04/04/2016,USD,PUT,BA,126.339996,660,128,30/03/2017
04/04/2016,USD,PUT,AAPL,111.120003,880,107,30/03/2017
04/04/2016,USD,CALL,XRX,28.985508,0,28,01/10/2016
04/04/2016,USD,PUT,AAPL,111.120003,740,112,30/03/2017
04/04/2016,USD,PUT,CHK,3.72,110,3,30/03/2017
04/04/2016,USD,PUT,BA,126.339996,670,129,03/07/2016
04/04/2016,USD,CALL,CHK,3.72,330,3,01/10/2016
05/04/2016,USD,CALL,MSFT,54.560001,920,52,02/10/2016
05/04/2016,USD,CALL,BLCM,10.41,450,10,31/03/2017
05/04/2016,USD,CALL,CHK,3.76,890,3,04/07/2016
05/04/2016,USD,PUT,AAPL,109.809998,770,112,31/03/2017
05/04/2016,USD,PUT,MSFT,54.560001,600,53,31/03/2017
05/04/2016,USD,PUT,FB,112.220001,100,112,31/03/2017
05/04/2016,USD,CALL,CHK,3.76,330,3,31/03/2017
06/04/2016,USD,CALL,MSFT,55.119999,540,53,05/07/2016
07/04/2016,USD,PUT,XRX,28.695652,500,28,06/07/2016
07/04/2016,USD,CALL,MSFT,54.459999,630,52,06/07/2016
07/04/2016,USD,CALL,CHK,3.61,620,3,06/07/2016
07/04/2016,USD,PUT,BA,127,90,132,04/10/2016
07/04/2016,USD,PUT,MSFT,54.459999,530,56,02/04/2017
07/04/2016,USD,PUT,AAPL,108.540001,230,113,06/07/2016
07/04/2016,USD,PUT,XRX,28.695652,660,30,04/10/2016
08/04/2016,USD,CALL,CHK,3.76,880,3,05/10/2016
08/04/2016,USD,CALL,BA,127.879997,520,128,05/10/2016
08/04/2016,USD,CALL,AAPL,108.660004,240,107,07/07/2016
08/04/2016,USD,CALL,MSFT,54.419998,580,53,03/04/2017
08/04/2016,USD,PUT,CHK,3.76,540,3,07/07/2016
08/04/2016,USD,CALL,BLCM,10.63,220,10,05/10/2016
11/04/2016,USD,CALL,FB,108.989998,160,112,06/04/2017
11/04/2016,USD,CALL,MSFT,54.310001,100,52,06/04/2017
11/04/2016,USD,PUT,AAPL,109.019997,180,111,08/10/2016
11/04/2016,USD,CALL,MSFT,54.310001,570,55,08/10/2016
12/04/2016,USD,PUT,XRX,29.354414,510,30,07/04/2017
12/04/2016,USD,CALL,XRX,29.354414,320,28,09/10/2016
12/04/2016,USD,PUT,AAPL,110.440002,300,115,09/10/2016
12/04/2016,USD,PUT,AMZN,603.169983,280,612,09/10/2016
12/04/2016,USD,PUT,CHK,6.05,20,5,09/10/2016
13/04/2016,USD,PUT,FB,110.510002,290,110,12/07/2016
13/04/2016,USD,PUT,XRX,29.512516,10,28,12/07/2016
13/04/2016,USD,CALL,FB,110.510002,150,108,08/04/2017
13/04/2016,USD,PUT,BLCM,11.71,390,11,12/07/2016
14/04/2016,USD,PUT,CHK,6.01,510,5,09/04/2017
14/04/2016,USD,CALL,FB,110.839996,60,106,09/04/2017
14/04/2016,USD,PUT,AMZN,620.75,250,621,13/07/2016
14/04/2016,USD,PUT,AAPL,112.099998,150,112,13/07/2016
14/04/2016,USD,PUT,AMZN,620.75,910,628,11/10/2016
14/04/2016,USD,PUT,AMZN,620.75,960,643,09/04/2017
15/04/2016,USD,CALL,XRX,29.486166,600,29,14/07/2016
15/04/2016,USD,CALL,MSFT,55.650002,480,56,12/10/2016
15/04/2016,USD,CALL,BA,131.130005,480,129,12/10/2016
18/04/2016,USD,CALL,CHK,5.96,980,6,13/04/2017
18/04/2016,USD,CALL,BA,131.970001,160,132,13/04/2017
18/04/2016,USD,CALL,AAPL,107.480003,750,110,15/10/2016
18/04/2016,USD,CALL,AAPL,107.480003,960,103,13/04/2017
18/04/2016,USD,PUT,BLCM,11.32,370,11,17/07/2016
18/04/2016,USD,PUT,BLCM,11.32,380,11,17/07/2016
18/04/2016,USD,CALL,AAPL,107.480003,270,106,13/04/2017
18/04/2016,USD,PUT,AMZN,635.349976,190,615,17/07/2016
19/04/2016,USD,PUT,FB,112.290001,410,116,14/04/2017
19/04/2016,USD,PUT,CHK,6.12,760,5,14/04/2017
19/04/2016,USD,PUT,BLCM,10.65,400,10,18/07/2016
19/04/2016,USD,CALL,CHK,6.12,550,6,18/07/2016
19/04/2016,USD,CALL,AMZN,627.900024,50,616,16/10/2016
19/04/2016,USD,CALL,AMZN,627.900024,370,604,14/04/2017
19/04/2016,USD,PUT,AMZN,627.900024,720,631,16/10/2016
20/04/2016,USD,CALL,BLCM,10.78,790,10,19/07/2016
20/04/2016,USD,CALL,CHK,6.42,60,6,17/10/2016
20/04/2016,USD,CALL,AAPL,107.129997,940,105,15/04/2017
21/04/2016,USD,CALL,BA,130.740005,730,128,18/10/2016
21/04/2016,USD,PUT,XRX,29.407114,910,28,20/07/2016
21/04/2016,USD,CALL,MSFT,55.779999,470,57,16/04/2017
21/04/2016,USD,PUT,XRX,29.407114,160,29,16/04/2017
21/04/2016,USD,CALL,BLCM,11.35,40,11,20/07/2016
22/04/2016,USD,CALL,XRX,29.433466,850,28,19/10/2016
22/04/2016,USD,PUT,AMZN,620.5,20,618,21/07/2016
22/04/2016,USD,CALL,CHK,6.55,240,6,21/07/2016
22/04/2016,USD,PUT,MSFT,51.779999,900,51,17/04/2017
22/04/2016,USD,PUT,MSFT,51.779999,640,51,19/10/2016
25/04/2016,USD,CALL,AMZN,626.200012,930,625,24/07/2016
25/04/2016,USD,CALL,AMZN,626.200012,300,638,22/10/2016
25/04/2016,USD,CALL,AAPL,105.080002,560,100,24/07/2016
25/04/2016,USD,CALL,BA,130.75,680,132,24/07/2016
26/04/2016,USD,PUT,AMZN,616.880005,810,625,25/07/2016
28/04/2016,USD,PUT,AAPL,94.830002,310,95,25/10/2016
28/04/2016,USD,PUT,MSFT,49.900002,150,49,23/04/2017
28/04/2016,USD,PUT,BA,134.800003,890,141,23/04/2017
28/04/2016,USD,PUT,BLCM,10.5,140,10,25/10/2016
28/04/2016,USD,CALL,XRX,25.902504,650,25,23/04/2017
28/04/2016,USD,PUT,FB,116.730003,640,119,23/04/2017
29/04/2016,USD,CALL,AAPL,93.739998,910,96,28/07/2016
29/04/2016,USD,PUT,CHK,6.87,750,6,28/07/2016
29/04/2016,USD,PUT,BA,134.800003,970,129,24/04/2017
29/04/2016,USD,CALL,BA,134.800003,290,136,28/07/2016
29/04/2016,USD,CALL,FB,117.580002,840,119,24/04/2017
29/04/2016,USD,CALL,CHK,6.87,340,6,28/07/2016
29/04/2016,USD,CALL,AMZN,659.590027,600,663,26/10/2016
29/04/2016,USD,PUT,FB,117.580002,990,115,26/10/2016
29/04/2016,USD,PUT,BA,134.800003,890,137,24/04/2017
02/05/2016,USD,PUT,BLCM,10.1,900,9,27/04/2017
02/05/2016,USD,PUT,XRX,25.428194,310,26,27/04/2017
02/05/2016,USD,CALL,FB,118.57,720,113,29/10/2016
02/05/2016,USD,CALL,BLCM,10.1,620,10,29/10/2016
03/05/2016,USD,PUT,BLCM,9.69,800,9,01/08/2016
04/05/2016,USD,PUT,MSFT,49.869999,150,52,29/04/2017
04/05/2016,USD,CALL,AMZN,670.900024,940,653,02/08/2016
04/05/2016,USD,PUT,AAPL,94.190002,320,93,29/04/2017
05/05/2016,USD,PUT,BLCM,8.87,760,9,01/11/2016
05/05/2016,USD,CALL,BA,132.080002,540,128,03/08/2016
05/05/2016,USD,CALL,BLCM,8.87,280,8,30/04/2017
05/05/2016,USD,CALL,MSFT,49.939999,100,51,01/11/2016
05/05/2016,USD,CALL,FB,117.809998,780,122,01/11/2016
05/05/2016,USD,CALL,BLCM,8.87,500,9,30/04/2017
06/05/2016,USD,CALL,AAPL,92.720001,380,93,01/05/2017
06/05/2016,USD,CALL,FB,119.489998,360,116,01/05/2017
06/05/2016,USD,PUT,BA,133.259995,160,131,04/08/2016
06/05/2016,USD,PUT,BA,133.259995,130,127,01/05/2017
06/05/2016,USD,CALL,MSFT,50.389999,780,48,02/11/2016
09/05/2016,USD,PUT,AMZN,679.75,490,665,04/05/2017
09/05/2016,USD,PUT,XRX,24.637682,580,23,07/08/2016
12/05/2016,USD,CALL,AAPL,90.339996,680,94,08/11/2016
13/05/2016,USD,PUT,AAPL,90.519997,800,91,08/05/2017
13/05/2016,USD,CALL,BLCM,9,300,9,11/08/2016
13/05/2016,USD,CALL,AMZN,709.919983,160,711,08/05/2017
13/05/2016,USD,PUT,AAPL,90.519997,70,89,09/11/2016
13/05/2016,USD,CALL,BA,132.119995,670,132,11/08/2016
13/05/2016,USD,PUT,BA,132.119995,120,130,11/08/2016
13/05/2016,USD,PUT,MSFT,51.080002,570,52,08/05/2017
17/05/2016,USD,PUT,CHK,3.93,680,3,13/11/2016
17/05/2016,USD,PUT,MSFT,50.509998,130,52,12/05/2017
17/05/2016,USD,PUT,MSFT,50.509998,210,48,15/08/2016
17/05/2016,USD,CALL,BLCM,9.4,480,9,12/05/2017
18/05/2016,USD,PUT,FB,117.650002,720,112,14/11/2016
18/05/2016,USD,PUT,XRX,24.00527,570,23,14/11/2016
18/05/2016,USD,CALL,BLCM,9.66,610,9,16/08/2016
18/05/2016,USD,PUT,BLCM,9.66,970,9,14/11/2016
18/05/2016,USD,CALL,BA,130.990005,710,128,13/05/2017
18/05/2016,USD,CALL,BLCM,9.66,390,9,16/08/2016
18/05/2016,USD,PUT,XRX,24.00527,510,23,13/05/2017
18/05/2016,USD,CALL,BA,130.990005,390,132,16/08/2016
20/05/2016,USD,CALL,MSFT,50.619999,190,51,18/08/2016
20/05/2016,USD,CALL,BLCM,10.16,130,10,18/08/2016
20/05/2016,USD,CALL,AAPL,95.220001,510,95,18/08/2016
20/05/2016,USD,CALL,XRX,24.084322,920,23,16/11/2016
20/05/2016,USD,PUT,FB,117.349998,50,120,15/05/2017
20/05/2016,USD,PUT,CHK,3.72,920,3,15/05/2017
20/05/2016,USD,CALL,XRX,24.084322,580,24,18/08/2016
20/05/2016,USD,PUT,XRX,24.084322,930,25,18/08/2016
24/05/2016,USD,CALL,CHK,4.05,110,4,22/08/2016
24/05/2016,USD,PUT,AMZN,704.200012,530,673,22/08/2016
24/05/2016,USD,PUT,BA,127.5,890,125,22/08/2016
24/05/2016,USD,CALL,XRX,24.453228,830,24,22/08/2016
24/05/2016,USD,PUT,XRX,24.453228,240,24,19/05/2017
24/05/2016,USD,PUT,BA,127.5,300,131,20/11/2016
25/05/2016,USD,CALL,BLCM,10.95,510,10,23/08/2016
25/05/2016,USD,CALL,XRX,25.085638,880,26,20/05/2017
25/05/2016,USD,PUT,XRX,25.085638,880,24,23/08/2016
25/05/2016,USD,PUT,AAPL,99.620003,30,103,21/11/2016
25/05/2016,USD,CALL,XRX,25.085638,30,26,23/08/2016
25/05/2016,USD,CALL,MSFT,52.119999,450,50,20/05/2017
26/05/2016,USD,PUT,BLCM,10.77,400,10,24/08/2016
26/05/2016,USD,CALL,BLCM,10.77,350,10,24/08/2016
26/05/2016,USD,PUT,AAPL,100.410004,470,95,24/08/2016
26/05/2016,USD,CALL,AAPL,100.410004,750,96,21/05/2017
26/05/2016,USD,PUT,CHK,4.23,510,4,22/11/2016
27/05/2016,USD,PUT,CHK,4.16,860,4,22/05/2017
27/05/2016,USD,PUT,XRX,25.902504,970,27,25/08/2016
27/05/2016,USD,CALL,CHK,4.16,380,4,23/11/2016
27/05/2016,USD,PUT,AAPL,100.349998,110,102,23/11/2016
27/05/2016,USD,PUT,BA,129.220001,210,125,23/11/2016
27/05/2016,USD,PUT,CHK,4.16,850,4,23/11/2016
31/05/2016,USD,PUT,MSFT,53,110,51,27/11/2016
31/05/2016,USD,PUT,MSFT,53,430,55,26/05/2017
31/05/2016,USD,PUT,FB,118.809998,640,118,29/08/2016
31/05/2016,USD,CALL,CHK,4.29,380,4,27/11/2016
31/05/2016,USD,CALL,XRX,26.27141,230,26,27/11/2016
31/05/2016,USD,CALL,BLCM,11.67,720,12,27/11/2016
01/06/2016,USD,PUT,BA,126.410004,680,124,30/08/2016
01/06/2016,USD,CALL,MSFT,52.849998,870,53,28/11/2016
01/06/2016,USD,CALL,AMZN,719.440002,190,700,30/08/2016
01/06/2016,USD,PUT,XRX,26.29776,190,25,30/08/2016
01/06/2016,USD,PUT,FB,118.779999,190,122,28/11/2016
01/06/2016,USD,CALL,CHK,4.37,520,4,27/05/2017
03/06/2016,USD,PUT,BA,127.379997,460,127,01/09/2016
03/06/2016,USD,PUT,XRX,26.508564,200,25,30/11/2016
03/06/2016,USD,CALL,BA,127.379997,380,121,30/11/2016
03/06/2016,USD,PUT,BA,127.379997,750,127,30/11/2016
03/06/2016,USD,PUT,AMZN,725.539978,660,749,30/11/2016
06/06/2016,USD,CALL,XRX,27.140974,90,26,03/12/2016
06/06/2016,USD,PUT,BLCM,13.58,330,13,04/09/2016
06/06/2016,USD,PUT,FB,118.790001,430,121,03/12/2016
06/06/2016,USD,PUT,MSFT,52.130001,880,49,01/06/2017
07/06/2016,USD,PUT,AMZN,723.73999,650,705,02/06/2017
07/06/2016,USD,CALL,CHK,4.67,40,4,02/06/2017
07/06/2016,USD,PUT,AMZN,723.73999,630,708,02/06/2017
07/06/2016,USD,PUT,BA,131.929993,140,128,04/12/2016
07/06/2016,USD,CALL,MSFT,52.099998,810,49,02/06/2017
07/06/2016,USD,PUT,MSFT,52.099998,360,51,04/12/2016
08/06/2016,USD,PUT,AMZN,726.640015,270,718,03/06/2017
08/06/2016,USD,CALL,BLCM,13.01,610,13,05/12/2016
08/06/2016,USD,PUT,AMZN,726.640015,570,756,05/12/2016
08/06/2016,USD,CALL,AAPL,98.940002,790,103,06/09/2016
09/06/2016,USD,CALL,BLCM,12.945,420,12,04/06/2017
10/06/2016,USD,PUT,XRX,26.166008,210,27,07/12/2016
10/06/2016,USD,PUT,BA,131.139999,390,125,08/09/2016
10/06/2016,USD,PUT,FB,116.620003,170,118,08/09/2016
10/06/2016,USD,PUT,AMZN,717.909973,20,682,08/09/2016
10/06/2016,USD,CALL,MSFT,51.48,110,49,07/12/2016
10/06/2016,USD,CALL,FB,116.620003,450,112,05/06/2017
10/06/2016,USD,PUT,CHK,4.42,400,4,05/06/2017
10/06/2016,USD,PUT,BA,131.139999,620,131,08/09/2016
13/06/2016,USD,PUT,BLCM,12.43,130,12,11/09/2016
13/06/2016,USD,CALL,MSFT,50.139999,800,47,08/06/2017
13/06/2016,USD,PUT,XRX,25.981554,760,26,11/09/2016
13/06/2016,USD,PUT,FB,113.949997,80,108,08/06/2017
13/06/2016,USD,CALL,AMZN,715.23999,100,717,11/09/2016
13/06/2016,USD,CALL,AMZN,715.23999,110,690,08/06/2017
14/06/2016,USD,CALL,BLCM,12.17,140,12,09/06/2017
15/06/2016,USD,CALL,XRX,26.113306,250,25,10/06/2017
15/06/2016,USD,PUT,XRX,26.113306,720,25,10/06/2017
15/06/2016,USD,CALL,BA,130.160004,120,131,13/09/2016
15/06/2016,USD,CALL,MSFT,49.689999,610,50,13/09/2016
15/06/2016,USD,PUT,FB,114.599998,170,114,10/06/2017
15/06/2016,USD,CALL,CHK,4.28,820,4,10/06/2017
15/06/2016,USD,CALL,AMZN,714.26001,260,719,10/06/2017
15/06/2016,USD,PUT,BLCM,12.44,980,12,13/09/2016
15/06/2016,USD,PUT,AMZN,714.26001,40,746,10/06/2017
16/06/2016,USD,CALL,MSFT,50.389999,540,52,14/09/2016
16/06/2016,USD,PUT,AMZN,717.51001,720,738,11/06/2017
16/06/2016,USD,CALL,BLCM,12.74,450,12,14/09/2016
16/06/2016,USD,PUT,BLCM,12.74,940,13,13/12/2016
16/06/2016,USD,CALL,XRX,25.559948,730,26,11/06/2017
16/06/2016,USD,CALL,XRX,25.559948,290,25,14/09/2016
16/06/2016,USD,CALL,XRX,25.559948,590,26,13/12/2016
17/06/2016,USD,PUT,BA,129.820007,230,131,15/09/2016
17/06/2016,USD,PUT,BA,129.820007,310,125,12/06/2017
17/06/2016,USD,CALL,AAPL,95.330002,660,96,14/12/2016
17/06/2016,USD,PUT,MSFT,50.130001,910,51,14/12/2016
17/06/2016,USD,CALL,MSFT,50.130001,10,47,14/12/2016
17/06/2016,USD,CALL,MSFT,50.130001,850,50,15/09/2016
17/06/2016,USD,CALL,CHK,4.51,750,4,14/12/2016
17/06/2016,USD,PUT,BA,129.820007,670,126,12/06/2017
17/06/2016,USD,PUT,XRX,25.7444,590,25,14/12/2016
20/06/2016,USD,CALL,FB,113.370003,740,116,17/12/2016
20/06/2016,USD,PUT,BA,132.75,550,133,18/09/2016
21/06/2016,USD,CALL,BA,131.520004,270,130,19/09/2016
21/06/2016,USD,CALL,BLCM,12.49,60,12,16/06/2017
21/06/2016,USD,PUT,AAPL,95.910004,190,96,19/09/2016
22/06/2016,USD,CALL,AAPL,95.550003,780,91,17/06/2017
22/06/2016,USD,PUT,BLCM,12.23,340,11,19/12/2016
22/06/2016,USD,PUT,MSFT,50.990002,930,51,17/06/2017
22/06/2016,USD,PUT,FB,113.910004,730,113,20/09/2016
22/06/2016,USD,CALL,AAPL,95.550003,370,97,20/09/2016
22/06/2016,USD,CALL,CHK,4.51,80,4,19/12/2016
22/06/2016,USD,PUT,CHK,4.51,230,4,20/09/2016
22/06/2016,USD,PUT,BA,131.770004,970,129,17/06/2017
23/06/2016,USD,PUT,AAPL,96.099998,520,94,18/06/2017
23/06/2016,USD,PUT,BA,133.550003,270,136,20/12/2016
23/06/2016,USD,PUT,AMZN,722.080017,730,739,18/06/2017
23/06/2016,USD,PUT,AMZN,722.080017,380,749,20/12/2016
23/06/2016,USD,PUT,BA,133.550003,530,128,20/12/2016
23/06/2016,USD,CALL,MSFT,51.91,740,50,21/09/2016
23/06/2016,USD,CALL,BA,133.550003,690,127,21/09/2016
24/06/2016,USD,PUT,AAPL,93.400002,590,93,22/09/2016
24/06/2016,USD,CALL,MSFT,49.830002,110,48,22/09/2016
24/06/2016,USD,PUT,AMZN,698.960022,440,673,19/06/2017
24/06/2016,USD,CALL,XRX,24.901186,680,23,21/12/2016
24/06/2016,USD,PUT,AAPL,93.400002,230,94,21/12/2016
24/06/2016,USD,CALL,MSFT,49.830002,210,50,21/12/2016
24/06/2016,USD,PUT,CHK,4.37,390,4,22/09/2016
24/06/2016,USD,PUT,BLCM,12.42,770,12,19/06/2017
27/06/2016,USD,PUT,XRX,23.610014,860,23,22/06/2017
27/06/2016,USD,PUT,XRX,23.610014,730,22,24/12/2016
27/06/2016,USD,CALL,CHK,4.06,850,4,25/09/2016
27/06/2016,USD,CALL,BLCM,11.54,160,11,22/06/2017
28/06/2016,USD,PUT,AAPL,93.589996,150,96,26/09/2016
29/06/2016,USD,PUT,CHK,4.42,380,4,24/06/2017
29/06/2016,USD,CALL,BA,126.989998,880,122,24/06/2017
29/06/2016,USD,PUT,BLCM,12.64,390,12,27/09/2016
29/06/2016,USD,CALL,AMZN,715.599976,380,742,26/12/2016
30/06/2016,USD,CALL,BLCM,12.96,670,13,28/09/2016
30/06/2016,USD,PUT,XRX,25.006588,120,24,25/06/2017
30/06/2016,USD,CALL,MSFT,51.169998,940,49,25/06/2017
30/06/2016,USD,CALL,BLCM,12.96,930,12,27/12/2016
30/06/2016,USD,PUT,BA,129.869995,240,125,28/09/2016
01/07/2016,USD,PUT,MSFT,51.16,210,53,29/09/2016
05/07/2016,USD,PUT,AMZN,728.099976,920,708,30/06/2017
05/07/2016,USD,CALL,AAPL,94.989998,820,92,01/01/2017
05/07/2016,USD,CALL,MSFT,51.169998,420,53,03/10/2016
05/07/2016,USD,CALL,BA,126.970001,150,127,30/06/2017
05/07/2016,USD,CALL,AMZN,728.099976,800,733,30/06/2017
05/07/2016,USD,PUT,AAPL,94.989998,770,94,30/06/2017
06/07/2016,USD,CALL,CHK,4.35,300,4,02/01/2017
06/07/2016,USD,CALL,BA,126.959999,800,120,04/10/2016
06/07/2016,USD,CALL,BA,126.959999,240,129,01/07/2017
06/07/2016,USD,PUT,AMZN,737.609985,480,735,02/01/2017
06/07/2016,USD,PUT,BA,126.959999,980,124,02/01/2017
06/07/2016,USD,CALL,MSFT,51.380001,900,52,04/10/2016
06/07/2016,USD,PUT,BA,126.959999,480,128,01/07/2017
06/07/2016,USD,PUT,XRX,24.55863,470,25,01/07/2017
07/07/2016,USD,CALL,MSFT,51.380001,570,51,03/01/2017
07/07/2016,USD,CALL,BA,127.169998,940,121,02/07/2017
07/07/2016,USD,CALL,MSFT,51.380001,740,50,02/07/2017
07/07/2016,USD,PUT,BLCM,14.71,580,14,02/07/2017
07/07/2016,USD,CALL,MSFT,51.380001,120,51,05/10/2016
07/07/2016,USD,PUT,MSFT,51.380001,910,52,02/07/2017
07/07/2016,USD,PUT,AAPL,95.940002,670,93,05/10/2016
08/07/2016,USD,CALL,CHK,4.24,320,4,06/10/2016
11/07/2016,USD,PUT,MSFT,52.59,160,52,06/07/2017
11/07/2016,USD,CALL,BLCM,14.23,700,14,06/07/2017
11/07/2016,USD,CALL,BA,132.039993,730,129,09/10/2016
11/07/2016,USD,CALL,MSFT,52.59,260,52,06/07/2017
11/07/2016,USD,PUT,XRX,25.032938,60,24,06/07/2017
11/07/2016,USD,PUT,MSFT,52.59,830,53,06/07/2017
12/07/2016,USD,PUT,BA,130.809998,110,131,10/10/2016
12/07/2016,USD,CALL,AMZN,748.210022,340,732,07/07/2017
12/07/2016,USD,CALL,BA,130.809998,670,132,10/10/2016
12/07/2016,USD,CALL,XRX,25.480896,480,25,07/07/2017
12/07/2016,USD,CALL,CHK,4.58,830,4,07/07/2017
12/07/2016,USD,CALL,AMZN,748.210022,40,749,10/10/2016
12/07/2016,USD,CALL,XRX,25.480896,760,25,08/01/2017
12/07/2016,USD,PUT,BA,130.809998,720,126,07/07/2017
12/07/2016,USD,PUT,MSFT,53.209999,690,50,07/07/2017
13/07/2016,USD,PUT,BLCM,13.65,610,14,11/10/2016
13/07/2016,USD,CALL,AAPL,96.870003,290,95,09/01/2017
14/07/2016,USD,PUT,AMZN,741.200012,250,757,10/01/2017
14/07/2016,USD,PUT,XRX,25.428194,20,25,12/10/2016
14/07/2016,USD,PUT,BLCM,13.5,580,13,10/01/2017
14/07/2016,USD,PUT,BA,131.550003,60,132,09/07/2017
14/07/2016,USD,CALL,CHK,4.5,790,4,12/10/2016
14/07/2016,USD,PUT,XRX,25.428194,850,26,09/07/2017
14/07/2016,USD,CALL,CHK,4.5,710,4,10/01/2017
14/07/2016,USD,CALL,AMZN,741.200012,160,749,09/07/2017
15/07/2016,USD,CALL,AAPL,98.779999,290,100,10/07/2017
15/07/2016,USD,PUT,AMZN,735.440002,400,699,13/10/2016
15/07/2016,USD,PUT,FB,116.860001,200,112,10/07/2017
15/07/2016,USD,PUT,FB,116.860001,800,113,11/01/2017
15/07/2016,USD,PUT,BA,132.389999,940,130,10/07/2017
15/07/2016,USD,PUT,AMZN,735.440002,590,753,10/07/2017
18/07/2016,USD,PUT,BA,133.429993,820,138,13/07/2017
18/07/2016,USD,CALL,CHK,4.6,460,4,13/07/2017
18/07/2016,USD,PUT,MSFT,53.959999,950,51,13/07/2017
18/07/2016,USD,PUT,FB,119.370003,910,121,16/10/2016
20/07/2016,USD,CALL,FB,121.919998,570,124,18/10/2016
20/07/2016,USD,CALL,FB,121.919998,140,117,18/10/2016
20/07/2016,USD,PUT,MSFT,55.91,0,58,15/07/2017
21/07/2016,USD,PUT,XRX,25.7444,110,25,19/10/2016
21/07/2016,USD,PUT,XRX,25.7444,230,25,19/10/2016
22/07/2016,USD,CALL,BA,133.470001,690,137,20/10/2016
25/07/2016,USD,CALL,CHK,5.14,880,5,23/10/2016
25/07/2016,USD,PUT,XRX,26.060606,520,26,23/10/2016
25/07/2016,USD,PUT,BA,132.940002,0,132,21/01/2017
25/07/2016,USD,PUT,XRX,26.060606,950,25,23/10/2016
25/07/2016,USD,PUT,BA,132.940002,230,131,23/10/2016
25/07/2016,USD,PUT,BA,132.940002,750,130,20/07/2017
25/07/2016,USD,CALL,BA,132.940002,920,132,23/10/2016
25/07/2016,USD,PUT,XRX,26.060606,580,25,21/01/2017
25/07/2016,USD,PUT,CHK,5.14,740,4,20/07/2017
26/07/2016,USD,PUT,XRX,26.218708,460,26,21/07/2017
26/07/2016,USD,CALL,CHK,5.35,560,5,21/07/2017
26/07/2016,USD,PUT,AAPL,96.669998,160,98,24/10/2016
26/07/2016,USD,PUT,CHK,5.35,400,5,21/07/2017
26/07/2016,USD,CALL,AMZN,735.590027,320,715,24/10/2016
26/07/2016,USD,PUT,MSFT,56.759998,630,57,22/01/2017
26/07/2016,USD,PUT,FB,121.220001,340,116,22/01/2017
26/07/2016,USD,PUT,MSFT,56.759998,160,54,22/01/2017
26/07/2016,USD,PUT,CHK,5.35,10,5,22/01/2017
27/07/2016,USD,CALL,XRX,26.350462,370,26,25/10/2016
27/07/2016,USD,CALL,FB,123.339996,190,126,22/07/2017
27/07/2016,USD,PUT,AMZN,736.669983,440,760,25/10/2016
27/07/2016,USD,CALL,BLCM,16.379999,770,16,25/10/2016
27/07/2016,USD,PUT,AMZN,736.669983,580,750,22/07/2017
27/07/2016,USD,CALL,FB,123.339996,620,119,22/07/2017
29/07/2016,USD,CALL,MSFT,56.68,170,55,25/01/2017
29/07/2016,USD,PUT,MSFT,56.68,810,56,24/07/2017
29/07/2016,USD,PUT,BLCM,15.88,960,15,27/10/2016
01/08/2016,USD,CALL,MSFT,56.580002,650,58,27/07/2017
01/08/2016,USD,PUT,BLCM,16.040001,60,15,27/07/2017
01/08/2016,USD,PUT,MSFT,56.580002,540,59,30/10/2016
02/08/2016,USD,PUT,BA,131.600006,270,130,31/10/2016
02/08/2016,USD,PUT,XRX,25.849802,530,25,28/07/2017
02/08/2016,USD,PUT,FB,123.089996,960,117,29/01/2017
02/08/2016,USD,CALL,XRX,25.849802,420,24,31/10/2016
02/08/2016,USD,CALL,BA,131.600006,650,136,29/01/2017
02/08/2016,USD,PUT,XRX,25.849802,410,25,31/10/2016
03/08/2016,USD,CALL,AMZN,754.640015,690,775,01/11/2016
03/08/2016,USD,PUT,BA,131.869995,270,138,30/01/2017
03/08/2016,USD,PUT,XRX,26.192358,150,26,29/07/2017
03/08/2016,USD,PUT,MSFT,56.970001,100,54,29/07/2017
03/08/2016,USD,PUT,XRX,26.192358,910,27,30/01/2017
03/08/2016,USD,CALL,AMZN,754.640015,60,749,30/01/2017
03/08/2016,USD,PUT,AMZN,754.640015,250,789,01/11/2016
03/08/2016,USD,CALL,BLCM,16.139999,700,16,30/01/2017
03/08/2016,USD,PUT,MSFT,56.970001,380,57,29/07/2017
04/08/2016,USD,PUT,AAPL,105.870003,750,106,30/07/2017
04/08/2016,USD,CALL,AAPL,105.870003,900,101,30/07/2017
